user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
1155896195279151104,1458931999914303488,2021-11-11T22:57:49Z,Roper_Lab,"COVID cases are rising in about 20 states!  Get vaccinated (and boosted) quick. Vaccines are free, safe and effective  #COVID19  #Covid_19 #coronavirus #Corona #VaccinesWork  @ECUBrodySOM  https://t.co/hwaBYWsu7R",Twitter Web App,212,NA,NA,NA,FALSE,FALSE,4,1,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/Roper_Lab/status/1458931999914303488,Dr. Rachel Roper,"Greenville, NC","Professor of Microbiology and Immunology at East Carolina University in the Brody School of Medicine, views are mine #Coronavirus, #COVID19",https://t.co/FrvpuGYs05,FALSE,553,298,8,2727,3083,2019-07-29T17:41:43Z,FALSE,https://t.co/FrvpuGYs05,https://microbiology-immunology.ecu.edu/rachel-l-roper/,NA,https://pbs.twimg.com/profile_banners/1155896195279151104/1564429983,NA,http://pbs.twimg.com/profile_images/1155927129936269312/Tv0rzhqo_normal.jpg
1155896195279151104,1459366044749991944,2021-11-13T03:42:33Z,Roper_Lab,"It's hard to count COVID deaths exactly, especially in low-resource countries, but you can see ""excess deaths"" by country here. COVID is a deadly pandemic virus, not anything normal! #covid #COVID19 #Corona #Covid_19  #CoronavirusPandemic https://t.co/LCpkJXg4X0",Twitter Web App,262,NA,NA,NA,FALSE,FALSE,3,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/Roper_Lab/status/1459366044749991944,Dr. Rachel Roper,"Greenville, NC","Professor of Microbiology and Immunology at East Carolina University in the Brody School of Medicine, views are mine #Coronavirus, #COVID19",https://t.co/FrvpuGYs05,FALSE,553,298,8,2727,3083,2019-07-29T17:41:43Z,FALSE,https://t.co/FrvpuGYs05,https://microbiology-immunology.ecu.edu/rachel-l-roper/,NA,https://pbs.twimg.com/profile_banners/1155896195279151104/1564429983,NA,http://pbs.twimg.com/profile_images/1155927129936269312/Tv0rzhqo_normal.jpg
1155896195279151104,1457384506554527746,2021-11-07T16:28:37Z,Roper_Lab,A great deal of evidence shows COVID damages the brain (besides obvious strokes). Get Vaccinated!! #COVID19 #COVID #Covid_19 #coronavirus #corona @ECUBrodySOM @NAACP  https://t.co/tRnCW8QuwS,Twitter Web App,190,NA,NA,NA,FALSE,FALSE,0,1,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/Roper_Lab/status/1457384506554527746,Dr. Rachel Roper,"Greenville, NC","Professor of Microbiology and Immunology at East Carolina University in the Brody School of Medicine, views are mine #Coronavirus, #COVID19",https://t.co/FrvpuGYs05,FALSE,553,298,8,2727,3083,2019-07-29T17:41:43Z,FALSE,https://t.co/FrvpuGYs05,https://microbiology-immunology.ecu.edu/rachel-l-roper/,NA,https://pbs.twimg.com/profile_banners/1155896195279151104/1564429983,NA,http://pbs.twimg.com/profile_images/1155927129936269312/Tv0rzhqo_normal.jpg
1249513600781127680,1459293617290416129,2021-11-12T22:54:45Z,11pistache,The digital platform used by #VaccinePassports can provide the same totalitarian functionality as used by the Chinese “#SocialCreditSystem” https://t.co/Z9iw9fBMQX #PasseSanitaire #COVID19 #Covid #coronavirus #Corona #EUCO #GreenpassObbligatorio #EUcouncil #entrepreneurs #EUChina,Twitter for Android,280,1459291702980608000,1249513600781127680,11pistache,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/11pistache/status/1459293617290416129,Pistache,,,https://t.co/cWfKUO4dSv,FALSE,63,120,2,3950,3592,2020-04-13T01:44:16Z,FALSE,https://t.co/cWfKUO4dSv,https://linktr.ee/11pistache,NA,https://pbs.twimg.com/profile_banners/1249513600781127680/1592247510,NA,http://pbs.twimg.com/profile_images/1272621866579083265/g9TWkAHD_normal.jpg
1249513600781127680,1459247429757411330,2021-11-12T19:51:13Z,11pistache,"@ttsorg @WHO @DoICustodianGp @Uphold_justice1 Forced Organ Harvesting in🇨🇳#China
@ETAC_Global @MDsAgainstFOH
⚖️https://t.co/yrLeyrF4p5 
https://t.co/lxMBpBD5Sl #torture #innovation #COVID19 #Covid_19 #Corona #CrimePuzzle #CrimesAgainstHumanity #EU #unesco75 #unescoGC
🎞️https://t.co/JWFqSIbouQ
The Role of the West #CORRUPTION https://t.co/kWZc4B0dLp",Twitter for Android,280,1400948779965104130,1249513600781127680,11pistache,TRUE,FALSE,1,0,NA,NA,,,,,,,,,,,,,NA,,,en,1459205971125973001,"The #CCP Prices Human #Organs
Provinces and cities in #China have released official guideline prices for human organs after the National Health Commission issued a document to ""regulate"" the ""human donor organ procurement fees &amp; financial management”.
https://t.co/pB3CNbCpMF",2021-11-12T17:06:28Z,Twitter Web App,32,25,2313027666,jenniferatntd,Jennifer Zeng 曾錚,167177,467,22007,"New York, USA 美国纽约","Video creator at https://t.co/AVm2MiVW2N & https://t.co/uURNldMUga, Writer at https://t.co/FNsfRs8rbm 自媒體人，網站及油管频道網址如前。Backup account 備用帳號：@JenniferZeng15",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/11pistache/status/1459247429757411330,Pistache,,,https://t.co/cWfKUO4dSv,FALSE,63,120,2,3950,3592,2020-04-13T01:44:16Z,FALSE,https://t.co/cWfKUO4dSv,https://linktr.ee/11pistache,NA,https://pbs.twimg.com/profile_banners/1249513600781127680/1592247510,NA,http://pbs.twimg.com/profile_images/1272621866579083265/g9TWkAHD_normal.jpg
1249513600781127680,1459586209102053377,2021-11-13T18:17:24Z,11pistache,"@CGTN_Culture ""Moral solidarity"" with @FalunInfoCtr
#unesco75 #unescoGC #crime #crimesnews #CrimesAgainstHumanity #lockdown #terrorisme #Nejamaisoublier #COVIDIOTS #Corona #Mercedes #QRcode #EU
The CCP, kind of a CULT?
🎞️https://t.co/0oTgZQKr7I
⚖️https://t.co/yrLeyrF4p5 https://t.co/6UH4pOc8Wh https://t.co/09CwnXwiP4",Twitter for Android,280,1459471853676867584,1184269910769164288,CGTN_Culture,TRUE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,1458846021803331585,"What's Xi Jinping's vision for China?

As CCP plenary draws to a close, Chinese President Xi Jinping's leadership cult gets further empowered. Xi is set to become China's uncontested leader for life. 

@MollyGambhir discusses the highlights with former envoy to China, @GBambawale https://t.co/Yk1q3PUFaf",2021-11-11T17:16:10Z,Twitter Media Studio,49,11,711760467383877632,WIONews,WION,382990,95,204162,India,"WION: World Is One | Welcome to India’s first global news network. We present global stories with an Indian perspective. 
Download App - https://t.co/2i3wWbmxcN",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/11pistache/status/1459586209102053377,Pistache,,,https://t.co/cWfKUO4dSv,FALSE,63,120,2,3950,3592,2020-04-13T01:44:16Z,FALSE,https://t.co/cWfKUO4dSv,https://linktr.ee/11pistache,NA,https://pbs.twimg.com/profile_banners/1249513600781127680/1592247510,NA,http://pbs.twimg.com/profile_images/1272621866579083265/g9TWkAHD_normal.jpg
1249513600781127680,1459635638010003463,2021-11-13T21:33:49Z,11pistache,"""What is the origin of the virus?""
""We are still studying it""
🙆🏻‍♀️Ha, ha, ha,ha!
#SCIENTIST #WHO #Corona #COP26 #Health #COVID19 #COVIDIOTS #VaccineSideEffects #Pfizergate #corruption #PandemicTeaching #lockeandkey #LockdownFuerUngeimpfte #JohnsonOut #DisneyPlusDay #LeagueOfLegends https://t.co/Wfi87eJsNL",Twitter for Android,283,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,1457029799927418883,"🇧🇷 G20 BRAZIL | Bolsonaro questioned the director-general of the WHO, Tedros Adhanom.

Tradução: @legendovideos 

https://t.co/Z96n6M8OmM",2021-11-06T16:59:09Z,Twitter for iPhone,3257,1313,70530334,MLauraAssis,Maria Laura Assis,63476,1909,10084,Argentina,🇧🇷🇦🇷 | Comunicación Social (UBA) | Periodista (Jornalista) | IG: mmassisok | Canal de YT 👇,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/11pistache/status/1459635638010003463,Pistache,,,https://t.co/cWfKUO4dSv,FALSE,63,120,2,3950,3592,2020-04-13T01:44:16Z,FALSE,https://t.co/cWfKUO4dSv,https://linktr.ee/11pistache,NA,https://pbs.twimg.com/profile_banners/1249513600781127680/1592247510,NA,http://pbs.twimg.com/profile_images/1272621866579083265/g9TWkAHD_normal.jpg
71679293,1459634470122885122,2021-11-13T21:29:11Z,fraubelle,"Lockdown for the unvaccinated starts on Monday,thank God kids under 12 are spared for now.#corona #MedicalTyranny #austria #Godhelpus https://t.co/87CQy2JZ3j",Twitter for iPhone,133,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,1459542502357225483,"#Corona: #Lockdown für #Ungeimpfte ab Montag, Kinder unter 12 Jahren ausgenommen.",2021-11-13T15:23:44Z,Twitter Web App,257,49,1512645733,ORFBreakingNews,ORF Breaking News,125149,1,4411,,Der offizielle Nachrichten-Feed des ORF.,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/fraubelle/status/1459634470122885122,belle,Austria,"style/fashion,plant based,appreciates good things in life.",https://t.co/zrHezV0lUa,FALSE,207,768,0,1422,10156,2009-09-05T00:17:23Z,FALSE,https://t.co/zrHezV0lUa,https://twitter.com/fraubelle,NA,https://pbs.twimg.com/profile_banners/71679293/1403466013,http://abs.twimg.com/images/themes/theme19/bg.gif,http://pbs.twimg.com/profile_images/1541567578/186992_759588718_2262124_n_1__normal.jpg
1451779345,1457988748839424006,2021-11-09T08:29:40Z,kpervez63,Whats the best advice when a child of 8 years old has tested positive for covid. #coronavirus #Corona #CoronavirusUpdates,Twitter for Android,121,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/kpervez63/status/1457988748839424006,KP CZ 🇵🇸🇵🇸,Prague,if it hurts then it must be true.,NA,FALSE,839,1298,8,38237,39365,2013-05-23T15:21:24Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1451779345/1536269979,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1403275781770514433/onvdrv54_normal.jpg
1451779345,1459633566581673989,2021-11-13T21:25:35Z,kpervez63,Am loving with an antivaxxer .. how to deal with it .. #Corona #coronavirus,Twitter for Android,75,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/kpervez63/status/1459633566581673989,KP CZ 🇵🇸🇵🇸,Prague,if it hurts then it must be true.,NA,FALSE,839,1298,8,38237,39365,2013-05-23T15:21:24Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1451779345/1536269979,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1403275781770514433/onvdrv54_normal.jpg
3245413057,1457845470902947841,2021-11-08T23:00:20Z,junoakita2,"Yesterday, on November 8th, the new #corona infection killed 3 people and infected 107 people all over #Japan. https://t.co/v5H8biiMV2",Twitter for Android,110,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,1457832883297533957,Families of people who died of COVID at home in Japan launch group to demand answers https://t.co/HGkEoQs2qw,2021-11-08T22:10:19Z,The Mainichi,9,3,43852658,themainichi,The Mainichi (Japan Daily News),54517,6,145773,"Tokyo, Japan","Japan's English-language daily since 1922. The English website of the Mainichi Shimbun newspaper, in print since 1872.
FB: https://t.co/WBGIuc4jOo",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/junoakita2/status/1457845470902947841,じゅのあきた,,"　Everyone in the world, please look at Japan!  I'll see the world too!
　- 世界の皆さん、どうか日本を見てくれよ！オレも世界を見るからさ！ -",https://t.co/beYtSYpiED,FALSE,3476,3251,43,37214,116995,2015-06-14T18:17:32Z,FALSE,https://t.co/beYtSYpiED,https://www.facebook.com/juno.fight,NA,https://pbs.twimg.com/profile_banners/3245413057/1583537998,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/610149949020352512/Nb2GNskm_normal.jpg
3245413057,1457449359692337153,2021-11-07T20:46:20Z,junoakita2,"Yesterday, November 7th, 241 people were infected all over #Japan due to the new #corona infection.  No one died. https://t.co/vEpU0ov2Pc",Twitter for Android,113,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,1457441107827167239,"School closures in Japan had no effect on slowing spread of COVID-19, study finds @FoxNews https://t.co/ALOAAQ3lI3",2021-11-07T20:13:32Z,Twitter Web App,6,0,89005882,JessicaChasmar,Jessica Chasmar,81049,22809,41255,"Florida, USA",Covering politics for @FoxNews and @FoxBusiness | Formerly @WashTimes | M.A. in Mass Communications @UF @FloridaGators,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/junoakita2/status/1457449359692337153,じゅのあきた,,"　Everyone in the world, please look at Japan!  I'll see the world too!
　- 世界の皆さん、どうか日本を見てくれよ！オレも世界を見るからさ！ -",https://t.co/beYtSYpiED,FALSE,3476,3251,43,37214,116995,2015-06-14T18:17:32Z,FALSE,https://t.co/beYtSYpiED,https://www.facebook.com/juno.fight,NA,https://pbs.twimg.com/profile_banners/3245413057/1583537998,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/610149949020352512/Nb2GNskm_normal.jpg
3245413057,1458563617712852997,2021-11-10T22:33:59Z,junoakita2,"Yesterday, on November 10, 3 people died and 205 people were infected all over #Japan due to the new #corona infection. https://t.co/Al6wKqdnoq",Twitter for Android,119,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,1458562360642265095,"Japan to raise COVID-19 hospital capacity 30% by end of November

#coronavirus

https://t.co/2o04K71s2K",2021-11-10T22:29:00Z,TweetDeck,3,0,193042922,kyodo_english,Kyodo News | Japan,22345,150,47201,"Tokyo, Japan","Breaking news, photos and more from Kyodo News, Japan's leading news agency.
https://t.co/DUffcmyfmv
https://t.co/ZmdBkRYb9c
https://t.co/JU8HEipLLT",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/junoakita2/status/1458563617712852997,じゅのあきた,,"　Everyone in the world, please look at Japan!  I'll see the world too!
　- 世界の皆さん、どうか日本を見てくれよ！オレも世界を見るからさ！ -",https://t.co/beYtSYpiED,FALSE,3476,3251,43,37214,116995,2015-06-14T18:17:32Z,FALSE,https://t.co/beYtSYpiED,https://www.facebook.com/juno.fight,NA,https://pbs.twimg.com/profile_banners/3245413057/1583537998,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/610149949020352512/Nb2GNskm_normal.jpg
3245413057,1456734544623669249,2021-11-05T21:25:54Z,junoakita2,"Yesterday, on November 5, 12 people died and 225 people were infected all over #Japan due to the new #corona infection. https://t.co/aKyIIqsy5r",Twitter for Android,119,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,1456697830089822216,"Japan to cut COVID quarantine to 3 days for business travelers Mon.
https://t.co/IgrzX3L66K",2021-11-05T19:00:01Z,TweetDeck,0,0,43852658,themainichi,The Mainichi (Japan Daily News),54517,6,145773,"Tokyo, Japan","Japan's English-language daily since 1922. The English website of the Mainichi Shimbun newspaper, in print since 1872.
FB: https://t.co/WBGIuc4jOo",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/junoakita2/status/1456734544623669249,じゅのあきた,,"　Everyone in the world, please look at Japan!  I'll see the world too!
　- 世界の皆さん、どうか日本を見てくれよ！オレも世界を見るからさ！ -",https://t.co/beYtSYpiED,FALSE,3476,3251,43,37214,116995,2015-06-14T18:17:32Z,FALSE,https://t.co/beYtSYpiED,https://www.facebook.com/juno.fight,NA,https://pbs.twimg.com/profile_banners/3245413057/1583537998,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/610149949020352512/Nb2GNskm_normal.jpg
3245413057,1459631618289586185,2021-11-13T21:17:51Z,junoakita2,"Yesterday, on November 13, one person died and 202 people were infected all over #Japan due to the new #corona infection. https://t.co/L6VDkVL87Z",Twitter for Android,121,NA,NA,NA,TRUE,FALSE,1,1,NA,NA,,,,,,,,,,,,,NA,,,en,1459506945380216832,"Latest from Japan and beyond on the #coronavirus pandemic

*Over 90% of main Japan cities to finish COVID vaccine rollout by Nov.

*APEC leaders agree to advance integration, work on economic recovery

↓More #CoronavirusUpdates↓
https://t.co/ObAg3xoXus https://t.co/kQDpRitk40",2021-11-13T13:02:26Z,TweetDeck,3,0,193042922,kyodo_english,Kyodo News | Japan,22345,150,47201,"Tokyo, Japan","Breaking news, photos and more from Kyodo News, Japan's leading news agency.
https://t.co/DUffcmyfmv
https://t.co/ZmdBkRYb9c
https://t.co/JU8HEipLLT",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/junoakita2/status/1459631618289586185,じゅのあきた,,"　Everyone in the world, please look at Japan!  I'll see the world too!
　- 世界の皆さん、どうか日本を見てくれよ！オレも世界を見るからさ！ -",https://t.co/beYtSYpiED,FALSE,3476,3251,43,37214,116995,2015-06-14T18:17:32Z,FALSE,https://t.co/beYtSYpiED,https://www.facebook.com/juno.fight,NA,https://pbs.twimg.com/profile_banners/3245413057/1583537998,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/610149949020352512/Nb2GNskm_normal.jpg
3245413057,1457095014723440640,2021-11-06T21:18:17Z,junoakita2,"Yesterday, November 6th, two people died and 241 people were infected all over #Japan due to the new #corona infection. https://t.co/qC3E6KSmCq",Twitter for Android,119,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,1457090515766218755,"A mountain of paperwork, $300 COVID-19 tests and plenty of patience are required to enter Japan during a pandemic – but the system works, writes @MikeSmithAFR from Tokyo. https://t.co/MAYQzGBe3B",2021-11-06T21:00:25Z,Echobox,3,0,19050000,FinancialReview,Financial Review,327560,512,221789,Australia,"For 70 years, The Australian Financial Review has been the authority on business, finance and political news in Australia.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/junoakita2/status/1457095014723440640,じゅのあきた,,"　Everyone in the world, please look at Japan!  I'll see the world too!
　- 世界の皆さん、どうか日本を見てくれよ！オレも世界を見るからさ！ -",https://t.co/beYtSYpiED,FALSE,3476,3251,43,37214,116995,2015-06-14T18:17:32Z,FALSE,https://t.co/beYtSYpiED,https://www.facebook.com/juno.fight,NA,https://pbs.twimg.com/profile_banners/3245413057/1583537998,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/610149949020352512/Nb2GNskm_normal.jpg
3245413057,1459259192271724545,2021-11-12T20:37:57Z,junoakita2,"Yesterday, on November 12, one person died and 201 people were infected all over #Japan due to the new #corona infection. https://t.co/p6P9MviCCD",Twitter for Android,121,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,1459170517210988551,Municipalities asked to prepare for 3rd shots of COVID-19 vaccines| NHK WORLD-JAPAN News https://t.co/0OjZ5kz4di,2021-11-12T14:45:36Z,Twitter for iPad,2,1,178973012,norishikata,Noriyuki SHIKATA (四方敬之),19641,11952,7027,"Tokyo, Japan",Cabinet Secretary for Public Affairs at the Prime Minister’s Office under the Kishida Administration. 内閣広報官. Personal Views. Retweets are not endorsements.,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/junoakita2/status/1459259192271724545,じゅのあきた,,"　Everyone in the world, please look at Japan!  I'll see the world too!
　- 世界の皆さん、どうか日本を見てくれよ！オレも世界を見るからさ！ -",https://t.co/beYtSYpiED,FALSE,3476,3251,43,37214,116995,2015-06-14T18:17:32Z,FALSE,https://t.co/beYtSYpiED,https://www.facebook.com/juno.fight,NA,https://pbs.twimg.com/profile_banners/3245413057/1583537998,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/610149949020352512/Nb2GNskm_normal.jpg
3245413057,1458893729939419139,2021-11-11T20:25:44Z,junoakita2,"Yesterday, on November 11, four people died and 216 people were infected all over #Japan due to the new #corona infection. https://t.co/xMLFrg77Lj",Twitter for Android,122,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,1458875952914739204,"Moderna Inc applied for approval from Japan's health ministry on Wednesday to use their COVID-19 vaccines for booster shots, broadcaster NHK reported on Thursday. https://t.co/x9zt4ZyVBs",2021-11-11T19:15:06Z,True Anthem,1,0,25562183,Reuters_Health,Reuters Health,260131,81,65332,,Sharing health and medical news from around the world.,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/junoakita2/status/1458893729939419139,じゅのあきた,,"　Everyone in the world, please look at Japan!  I'll see the world too!
　- 世界の皆さん、どうか日本を見てくれよ！オレも世界を見るからさ！ -",https://t.co/beYtSYpiED,FALSE,3476,3251,43,37214,116995,2015-06-14T18:17:32Z,FALSE,https://t.co/beYtSYpiED,https://www.facebook.com/juno.fight,NA,https://pbs.twimg.com/profile_banners/3245413057/1583537998,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/610149949020352512/Nb2GNskm_normal.jpg
3245413057,1458210472818212867,2021-11-09T23:10:43Z,junoakita2,"Yesterday, on November 9, three people died and 204 people were infected all over #Japan due to the new #corona infection. https://t.co/PIUdoGHip3",Twitter for Android,122,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,1458187959128166402,"""The economy is gradually picking up, though concerns remain over the COVID-19 pandemic."" https://t.co/0pj8fwBl1Y",2021-11-09T21:41:15Z,Echobox,9,2,7424642,japantimes,The Japan Times,399216,35,244123,Tokyo,Breaking news and features about Japan from the nation's most widely read English-language newspaper. 日本で一番読まれている英字新聞・ジャパンタイムズが発信する国内外ニュースと、様々なジャンルの特集記事。,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/junoakita2/status/1458210472818212867,じゅのあきた,,"　Everyone in the world, please look at Japan!  I'll see the world too!
　- 世界の皆さん、どうか日本を見てくれよ！オレも世界を見るからさ！ -",https://t.co/beYtSYpiED,FALSE,3476,3251,43,37214,116995,2015-06-14T18:17:32Z,FALSE,https://t.co/beYtSYpiED,https://www.facebook.com/juno.fight,NA,https://pbs.twimg.com/profile_banners/3245413057/1583537998,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/610149949020352512/Nb2GNskm_normal.jpg
1105066602201001985,1459631071738449920,2021-11-13T21:15:40Z,tvgirl881,Numbers of new #corona cases per day going up… my hope of going to #ireland in less than 2 weeks is going down… 😩,Twitter for iPhone,113,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/tvgirl881/status/1459631071738449920,tvgirl86,"In my mind, I‘m in Ireland ",#friends #bradleycooper #sarahgreene TV addict to 🇩🇪/🇦🇹 and 🇮🇪/🇬🇧 shows And general fan of the emerald island 💚🤍🧡,NA,FALSE,38,175,0,3767,11085,2019-03-11T11:23:03Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1105066602201001985/1624264552,NA,http://pbs.twimg.com/profile_images/1270730290856701952/153NDcy9_normal.jpg
